source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'Moneycontrol'}",Rajeshwaari Kalla,"Anxiety or panic attack? Know the difference, causes, symptoms and cure for both - Moneycontrol","Anxiety and panic attack: Have you ever mistaken a passing glance for a menacing stare, only to feel your heart race and anxiety consume you? Don't ignore these warning signs that demand immediate attention.",https://www.moneycontrol.com/news/health-and-fitness/anxiety-or-panic-attack-know-the-difference-causes-symptoms-and-cure-for-both-10489901.html,https://images.moneycontrol.com/static-mcnews/2023/04/Reasons-for-panic-attack-770x433.jpg,2023-04-28T03:24:04Z,"Have you ever experienced that sinking feeling in your stomach when your verbally abusive boss walks past you in office and you think he's staring at you? Your heart starts beating faster, so loudÂ thâ€¦ [+4110 chars]",health,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TNN,Weather vagaries: Vector cases double in Bhopal this year - Times of India,"Two-fold increase in dengue and chikungunya has been reported in state capital this year, compared to 2022. The spike, going by district malaria offi",https://timesofindia.indiatimes.com/city/bhopal/weather-vagaries-vector-cases-double-in-bhopal-this-year/articleshow/99830668.cms,"https://static.toiimg.com/thumb/msid-99834837,width-1070,height-580,imgsize-21378,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-04-28T02:54:00Z,"Rebellion, resignation &amp; tears: Miffed over Karnataka poll list, many leaders exit BJP",health,in
"{'id': None, 'name': 'The Indian Express'}",Lifestyle Desk,Can low blood sugar lead to slurring of speech? Experts answer - The Indian Express,Dr Goyal highlighted that slurred speech due to low blood sugar can be prevented by preventing hypoglycaemia or low blood sugar attacks.,https://indianexpress.com/article/lifestyle/health/low-blood-sugar-slurred-speech-causes-8578738/,https://images.indianexpress.com/2023/04/Getty_diabetes-1200.jpg,2023-04-28T02:50:00Z,"Low blood sugar, also known as hypoglycemia, occurs when the level of glucosein the blood drops below normal levels. This can lead to symptoms such as shakiness, sweating, confusion, and even loss ofâ€¦ [+2805 chars]",health,in
"{'id': None, 'name': 'India Education Diary'}",iednewsdesk,Therapy Developed Harnesses Patientsâ€™ Blood Cells To Fight Tumors - India Education Diary,"Adoptive cell therapy (ACT) has become a promising immunotherapy tool to help treat advanced melanoma. The therapy, which harnesses immune cells collected from the patientâ€™s own tumors, could provide a new treatment option to cancer patients, potenti",https://indiaeducationdiary.in/therapy-developed-harnesses-patients-blood-cells-to-fight-tumors/,https://indiaeducationdiary.in/wp-content/uploads/2023/04/therapy1940__FitMaxWzk3MCw2NTBd.jpg,2023-04-27T16:25:27Z,"Adoptive cell therapy (ACT) has become a promising immunotherapy tool to help treat advanced melanoma. The therapy, which harnesses immune cells collected from the patients own tumors, could provide â€¦ [+4547 chars]",health,in
"{'id': None, 'name': 'FoodNavigator.com'}",foodnavigator.com,"Consumers don't know what 'ultra-processed' food is, but know they don't want it - FoodNavigator.com","Fresh research suggests consumers struggle to distinguish between ultra-processed and other processed foods, but want to cut back on both. Is a lack of trust at play?",https://www.foodnavigator.com/Article/2023/04/27/consumers-don-t-know-what-ultra-processed-food-is-but-know-they-don-t-want-it,https://www.foodnavigator.com/var/wrbm_gb_food_pharma/storage/images/publications/food-beverage-nutrition/foodnavigator.com/news/market-trends/consumers-don-t-know-what-ultra-processed-food-is-but-know-they-don-t-want-it/16370282-1-eng-GB/Consumers-don-t-know-what-ultra-processed-food-is-but-know-they-don-t-want-it.jpg,2023-04-27T15:05:00Z,"Ultra-processed food (UPF) is attracting increased attention for all the wrong reasons, with recent research linking consumption of UPFs with a greater risk of developing cancer and a higher mortalitâ€¦ [+6797 chars]",health,in
"{'id': None, 'name': 'Mid-day'}",,Alpha Tonic Testosterone Booster Reviews: Safe Ingredients for Real Customer Results? - mid-day.com,Alpha Tonic Testosterone Booster Reviews Safe Ingredients for Real Customer Results,https://www.mid-day.com/brand-media/article/alpha-tonic-testosterone-booster-reviews-safe-ingredients-for-real-customer-results-23283299,https://images.mid-day.com/images/images/2023/apr/AlphaTonicTestosteroneBoosterReviews01_d.jpg,2023-04-27T14:50:00Z,"Alpha Tonic Testosterone Booster Reviews Safe Ingredients for Real Customer Results
AlphaTonic Testosterone Booster Reviews
Alpha Tonic is a revolutionary new supplementdesigned to restore healthy â€¦ [+17599 chars]",health,in
"{'id': None, 'name': 'Psychiatryadvisor.com'}","Jessica Nye, PhD",Two Years of Methylphenidate Use Likely Does Not Affect Growth in Children With ADHD - Psychiatry Advisor,"In this study, participants were followed for 2 years with the outcomes of interest being height, weight, cardiovascular health, and psychiatric outcomes.",https://www.psychiatryadvisor.com/home/topics/adhd/two-years-methylphenidate-use-likely-does-not-affect-growth-children-with-adhd/,,2023-04-27T14:27:00Z,Two years of treatment with methylphenidate for attention-deficit/hyperactivity disorder (ADHD) did not affect growth outcomes among children. These results from a study were published in The Lancet â€¦ [+3340 chars],health,in
"{'id': None, 'name': 'Interesting Engineering'}",Kavita Verma,"30,000 hidden viruses found in single-celled organisms - Interesting Engineering","Study finds over 30,000 hidden viruses in the DNA of complex single-celled microbes, potentially protecting hosts from other harmful viruses.",https://interestingengineering.com/science/hidden-viruses-dna-single-celled-organisms,https://dnd2oi6izkvoi.cloudfront.net/2023/04/27/image/jpeg/cUriQM7CbHUUojx7uexBWDCNT5EvIPL5tgwu2Oxn.jpg,2023-04-27T12:56:00Z,"Study Abstract:
Eukaryotic genomes contain a variety of endogenous viral elements (EVEs), which are mostly derived from RNA and ssDNA viruses that are no longer functional and are considered to be gâ€¦ [+1001 chars]",health,in
"{'id': None, 'name': 'India.com'}",Jigyasa Sahay,7 Effective Lifestyle Habits to Reverse Fatty Liver - India.com,Fatty Liver: Fatty liver can be reversed by including a few including few lifestyle habits and following it dilligently.,https://www.india.com/webstories/health/7-effective-lifestyle-habits-to-reverse-fatty-liver-6018562/,https://static.india.com/wp-content/uploads/2023/04/fatty-liver10.jpeg,2023-04-27T10:49:37Z,"Cruciferous veggies like broccoli have antioxidant properties and helps remove toxins from liver
Say no to baked goods as they might increase sugar levels adding on to fatty liver problems
Coriandeâ€¦ [+474 chars]",health,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Mediawire,The Magic of Collagen: Nvedaâ€™s Joint Pain Supplement Can Ease Your Aches and Pains! - Times of India,The ingredients of Nvedaâ€™s joint pain supplement comprise of hydrolysed collagen type 2 derived from chicken bones,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/the-magic-of-collagen-nvedas-joint-pain-supplement-can-ease-your-aches-and-pains/articleshow/99813199.cms,"https://static.toiimg.com/thumb/msid-99813199,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-240791/99813199.jpg",2023-04-27T10:05:00Z,"A natural product fromNvedaoffers effective solutions to joint pain sufferers with its unique formula of hydrolyzed collagen type 2 and other ingredients. 
Joint pain is a common trouble affecting mâ€¦ [+4657 chars]",health,in
"{'id': None, 'name': 'Jagran.com'}",Priyanka Munshi,"Liver Transplant Surgery: Risks, Precautions And Everything You Need To Know - Jagran English",Only when the liver is completely destroyed or has advanced liver disease can this procedure be undertaken,https://english.jagran.com/lifestyle/liver-transplant-surgery-risks-precautions-and-everything-you-need-to-know-10075286,https://imgeng.jagran.com/images/2023/apr/livertransplantation1682583502881.jpg,2023-04-27T08:16:00Z,"LIVERÂ Transplantation, One of the most challenging and drawn-out surgical procedures It's interesting to note that this entire procedure involves replacing the damaged or diseased liver with a healthâ€¦ [+3012 chars]",health,in
"{'id': None, 'name': 'Ophthalmologytimes.com'}",Prof. Jorge Alio,Cosmetic surgery of the cornea: A new type of surgery - Ophthalmology Times Europe,A colourful look at how the keratopigmentation techniqueâ€…offers therapeuticâ€…and cosmeticâ€…applications.,https://europe.ophthalmologytimes.com/view/cosmetic-surgery-of-the-cornea-a-new-type-of-surgery,https://cdn.sanity.io/images/0vv8moc6/ophtimeeurope/902400d3e49b61eabc714ab0554d489c2d54928f-1772x1354.png?fit=crop&auto=format,2023-04-27T07:00:00Z,"Over the past 10 years, an increasing number of studies have been conducted on the topic of keratopigmentationthat is, the induced cosmetic pigmentation change in the cornea.
Keratopigmentation can â€¦ [+10664 chars]",health,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,"147-foot asteroid 2023 HW5 nearing Earth today; NASA reveals its speed, distance, more - HT Tech",A massive asteroid 147 foot in diameter is on its way to make a close approach to planet Earth today. Here is what NASA has revealed about it.,https://tech.hindustantimes.com/tech/news/147foot-asteroid-2023-hw5-nearing-earth-today-nasa-reveals-its-speed-distance-more-71682749088286.html,https://images.hindustantimes.com/tech/img/2023/04/29/1600x900/asteroid-4376061_1920_Pixabay_1682585575580_1682749271882.jpg,2023-04-29T06:23:04Z,"We don't get to know about all the space objects that fly close to planet Earth. Though NASA does reveal information about spectacular celestial events taking place in space, like planet Jupiter beinâ€¦ [+2047 chars]",science,in
"{'id': None, 'name': 'Devdiscourse'}",Devdiscourse News Desk,NASA's TROPICS mission launch delayed due to bad weather | Science-Environment - Devdiscourse,Read more about NASAâ€™s TROPICS mission launch delayed due to bad weather on Devdiscourse,https://www.devdiscourse.com/article/science-environment/2434042-nasas-tropics-mission-launch-delayed-due-to-bad-weather,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/29_04_2023_10_51_11_5934873.jpg?width=920&format=jpeg,2023-04-29T05:21:11Z,"Rocket Lab has deferred the launch of NASA's TROPICS, short for Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats, due to unfavourable weatheâ€¦ [+1386 chars]",science,in
"{'id': None, 'name': 'The Indian Express'}",The Indian Express,Meet Scary Barbie: AI helped discover this supermassive black hole shredding a star - The Indian Express,,https://indianexpress.com/article/technology/science/scary-barbie-supermassive-black-hole-8582245/,,2023-04-29T04:43:48Z,,science,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,Solar storm delayed! But there is WORSE news coming for Earth - HT Tech,Earlier NOAA forecasters predicted that a CME cloud could be hitting the Earth on April 27 or 28 and spark a solar storm. It has not yet arrived. But that could actually be a scary development for the Earth.,https://tech.hindustantimes.com/tech/news/solar-storm-delayed-but-there-is-worse-news-coming-for-earth-71682739935633.html,https://images.hindustantimes.com/tech/img/2023/04/29/1600x900/m73-flare-rotated_0_1680256680821_1682739978598.jpeg,2023-04-29T03:52:55Z,"Amazingly, astronomers are perplexed right now. A solar storm was predicted to strike the Earth on either April 27 or 28 by the National Oceanic and Atmospheric Administration (NOAA). The storm was gâ€¦ [+2361 chars]",science,in
"{'id': None, 'name': 'NDTV News'}",,UAE's Sultan Al-Neyadi Becomes 1st Arab Astronaut To Complete Spacewalk - NDTV,UAE astronaut Sultan Al-Neyadi has become the first Arab to undertake a spacewalk during Expedition 69 venturing out of the International Space Station (ISS) and completing his spacewalk.,https://www.ndtv.com/world-news/uaes-sultan-al-neyadi-becomes-1st-arab-astronaut-to-complete-spacewalk-3989666,https://c.ndtvimg.com/2023-03/v0obk3o_sultan-alneyadi-afp-650_625x300_02_March_23.jpg,2023-04-29T03:00:37Z,"UAE astronaut Sultan Al-Neyadi has become the first Arab to undertake a spacewalk.
Dubai: UAE astronaut Sultan Al-Neyadi has become the first Arab to undertake a spacewalk during Expedition 69 ventuâ€¦ [+3921 chars]",science,in
"{'id': None, 'name': 'Abplive.com'}",Radifah Kabir,'We Are All Made Of Stardust': How Stellar Elements Expand Into The Cosmos - ABP Live,"All the beauty seen on Earth is a result of some of the most cataclysmic events in the cosmos. Neither life, nor Earth, would have formed without these events occurring in stellar factories.",https://news.abplive.com/science/science-for-everyone-we-are-all-made-of-stardust-how-stellar-elements-expand-into-the-cosmos-1598331,https://feeds.abplive.com/onecms/images/uploaded-images/2023/04/27/8ecccac5008c19ee9d4a55cc997dbba01682588916817324_original.jpg?impolicy=abp_cdn&imwidth=1200&imheight=628,2023-04-29T02:41:00Z,"""We are all made of stardust"" is a commonly used phrase. The phrase has a scientific as well as a philosophical meaning behind it because not only does it denote the fact that every living being on Eâ€¦ [+7751 chars]",science,in
