source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Akash Podishetti,Biocon shares jump 8% post Q4 results. Is the Street happy? - The Economic Times,"Biocon's shares surged by 8% on Tuesday due to strong Q4 earnings growth. Net profit grew by 31% to INR 313 crore with 57% YoY growth in consolidated revenue from operations totaling INR 3,774 crore. Operating profit EBITDA surged 75% while gross spending on â€¦",https://economictimes.indiatimes.com/markets/stocks/news/biocon-shares-jump-8-post-q4-results-is-the-street-happy/articleshow/100470602.cms,"https://img.etimg.com/thumb/msid-100470686,width-1070,height-580,imgsize-13344,overlay-etmarkets/photo.jpg",2023-05-24T08:41:00Z,Shares of Biocon surged 8% in intraday trade on Tuesday after the company reported strong earnings growth for the three months ended March period.The stock hit a high of Rs 260 and is currently tradiâ€¦ [+1763 chars],business,in
"{'id': None, 'name': 'Bqprime.com'}",Chinmay Vasdev,"Dixon Technologies Q4 Results Review: Strong Growth Outlook For Next Few Years, Say Analysts - BQ Prime","The company's net profit went up 27.7% to Rs 80.6 crore, beating the Bloomberg estimate of Rs 70.7 crore.",https://www.bqprime.com/markets/dixon-technologies-q4-results-review-strong-growth-outlook-for-next-few-years-say-analysts,https://gumlet.assettype.com/bloombergquint%2F2022-06%2F9a6a6fe0-d07f-42c7-9098-726600f11167%2FDixon_Tech_Company.jpg?rect=0%2C169%2C800%2C420&w=1200&auto=format%2Ccompress&ogImage=true,2023-05-24T08:02:14Z,"Shares of Dixon Technologies surged 9.38% intraday, before paring gains to trade 6.9% higher to Rs 3,501.55 apiece, as of 12:13 p.m., compared to a flat NSE Nifty 50. 
The average traded volume so fâ€¦ [+368 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Reuters,India Cements Q4 Results: Loss widens as expenses surge - Economic Times,"Analysts expected the domestic cement industry to grow 9%-10% year-on-year in the January-March quarter, benefiting from a sequential decline in raw material costs and increased infrastructure spending. However, unseasonal rains led to softer demand in March,â€¦",https://economictimes.indiatimes.com/markets/stocks/earnings/india-cements-q4-results-loss-widens-as-expenses-surge/articleshow/100469013.cms,"https://img.etimg.com/thumb/msid-100469082,width-1070,height-580,imgsize-40048,overlay-etmarkets/photo.jpg",2023-05-24T07:35:00Z,"India Cements Ltd reported a wider fourth-quarter loss on Wednesday, as raw material and fuel costs surged.Loss before exceptional items and tax deepened to 1.28 billion rupees ($15.65 million), fromâ€¦ [+661 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Sneha Kulkarni,This bank now offers up to 8.85% FD interest rate for senior citizens: Check details - Economic Times,The bank provides senior citizens with FD interest rates ranging from 4.75% to 8.85%. The revised rates are applicable for fresh fixed deposits as well as for renewal of existing fixed deposits.,https://economictimes.indiatimes.com/wealth/invest/this-bank-now-offers-up-to-8-85-fd-interest-rate-for-senior-citizens-check-details/articleshow/100468539.cms,"https://img.etimg.com/thumb/msid-100468513,width-1070,height-580,imgsize-231772,overlay-etwealth/photo.jpg",2023-05-24T07:22:00Z,"GQG Looks to Invest $1b More in AdaniInvestment firm GQG Partners is in talks for an additional investment of around $1 billion in Adani Group shares, having reaped bumper returns on the close to $2 â€¦ [+595 chars]",business,in
"{'id': None, 'name': 'Abplive.com'}",Somnath Chatterjee,"Tata Motors To Launch Tata Altroz iCNG Soon Starting At Rs 7 Lakhs â€” Know Features, Variants - ABP Live","The Altroz iCNG comes in six variants, XE, XM+, XM+(S), XZ, XZ+(S)and XZ+O(S).",https://news.abplive.com/photo-gallery/auto/tata-altroz-icng-image-gallery-price-specification-feature-variants-1604406,https://feeds.abplive.com/onecms/images/uploaded-images/2023/05/24/90bf8752d0de8a45e030d1fd9648e4b4168490954046119_original.jpg?impolicy=abp_cdn&imwidth=1200&imheight=628,2023-05-24T06:43:22Z,,business,in
"{'id': None, 'name': 'E-vehicleinfo.com'}",Electric Vehicle Info,"RunR Mobility Launches RunR HS Electric Scooter In India, Range 110 Km - Electric Vehicle Info","RunR Mobility, Vadodara, Gujarat-based EV startup also known as MECPower Mobility Pvt. Ltd., launced RunR HS electric Scooter In india.",https://e-vehicleinfo.com/runr-mobility-launches-runr-hs-electric-scooter-in-india-range-110-km/,https://e-vehicleinfo.com/wp-content/uploads/2023/05/RunR-Mobility-Launch--1024x533.png,2023-05-24T06:33:23Z,"RunR HS Electric Scooter
RunR Mobility, Vadodara, Gujarat-based EV startup also known as MECPower Mobility Pvt. Ltd., is announcing the highly anticipated launch of the RunR HS EV model, a significaâ€¦ [+3201 chars]",business,in
"{'id': None, 'name': 'Moneycontrol'}",Kayezad E Adajania,Six charts that influenced SEBIâ€™s mutual fund total expense ratio proposals - Moneycontrol,"After studying Indiaâ€™s Rs 40 lakh crore mutual funds sector, SEBI has unearthed data on performance, churn, and brokerage paid to justify some radical proposals to reimagine the total charges collected from investors. Moneycontrol takes a closer look at what â€¦",https://www.moneycontrol.com/news/business/personal-finance/6-charts-that-influenced-sebis-mutual-fund-total-expense-ratio-proposals-10650471.html,https://images.moneycontrol.com/static-mcnews/2023/04/Sebi-770x433.png,2023-05-24T06:26:46Z,"In what might be the biggest overhaul of the expense ratios that mutual funds have charged investors since 2018, the capital market regulator came out with a detailed set of fresh proposals on May 18â€¦ [+8205 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Kshitij Anand,"Chart Check: Info Edge back above 200-DMA on daily charts; near term target seen at Rs 4,400 - The Economic Times","Experts predict that Info Edge, a company in the consumer services industry, could surpass Rs 4,000-4,400 levels despite a 16% drop from August 2022 highs that saw it close at Rs 3,890 on 22 May 2023. The stock bounced back from its short-term moving average â€¦",https://economictimes.indiatimes.com/markets/stocks/news/chart-check-info-edge-back-above-200-dma-on-daily-charts-near-term-target-seen-at-rs-4400/articleshow/100466150.cms,"https://img.etimg.com/thumb/msid-100466177,width-1070,height-580,imgsize-24476,overlay-etmarkets/photo.jpg",2023-05-24T06:05:00Z,"Info Edge, part of the consumer services industry, might be down by about 16% from August 2022 highs but recent price action suggests that bulls are not ready to give up yet and the stock could well â€¦ [+2975 chars]",business,in
"{'id': None, 'name': 'Moneycontrol'}",Deepsekhar Choudhury,"ONDC aims to hit 100,000 daily retail orders in next few months - Moneycontrol","A new version of the ONDC specs and network agreements is in the works to improve order tracking, provide more order fulfillment options, such as in-store pick-up for customers, and automate the grievance redressal process to a greater extent.",https://www.moneycontrol.com/news/business/startup/ondc-aims-to-hit-100000-daily-retail-orders-in-next-few-months-10649951.html,https://images.moneycontrol.com/static-mcnews/2018/07/ecommerce-770x433.jpg,2023-05-24T06:00:02Z,"Open Network for Digital Commerce (ONDC)Â aims to hit 100,000 daily orders in the retail segment in the next few months as it prepares to launch a second iteration of its network design and agreementsâ€¦ [+4742 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,These bank stocks can give up to 31% returns - Economic Times,"The list also contains a count of analysts evaluating each banking stock for the next 12 months. For the purpose of this report, we have filtered out stocks wherein the count of analysts is less than 10 and upside potential is up to 43%.",https://economictimes.indiatimes.com/markets/stocks/news/these-bank-stocks-can-give-up-to-12-42-returns/articleshow/100465485.cms,"https://img.etimg.com/thumb/msid-100465482,width-1070,height-580/photo.jpg",2023-05-24T05:45:00Z,,business,in
"{'id': None, 'name': 'Bqprime.com'}",Vinay Khulbe,FAME Subsidy Cut May Force Smaller Electric Scooter Makers To Exit - BQ Prime,Overall incentives for electric two-wheelers were cut to 15% of the vehicle's ex-showroom price from 40% earlier.,https://www.bqprime.com/business/electric-two-wheeler-subsidy-cut-may-hit-sales-force-exit-of-smaller-companies,https://gumlet.assettype.com/bloombergquint%2F2023-02%2F97795fec-e3af-4c42-b79b-ff8caa5448fa%2FHero_Electric_two_wheelers___Source_Company_website_.png?rect=38%2C0%2C1002%2C526&w=1200&auto=format%2Ccompress&ogImage=true,2023-05-24T05:24:21Z,"The governments decision to reduce subsidies on electric two-wheelers will lead to lower sales in the segment and force out the smaller players from the market.
The step is in the right direction, bâ€¦ [+1011 chars]",business,in
"{'id': None, 'name': 'India Today'}",India Today Business Desk,"Gold, silver price today, May 24, 2023: Yellow metal records hike, silver trades lower on MCX - India Today","Gold Price Today May 24, 2023: Gold is trading on the higher side while silver rates recorded a dip on the Multi Commodity Exchange (MCX) on Wednesday. Check the latest city-wise prices here.",https://www.indiatoday.in/business/story/gold-silver-price-today-may-24-yellow-metals-record-hike-silver-dip-mcx-latest-rates-2383489-2023-05-24,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202305/download_1_9-sixteen_nine-_3.jpg?VersionId=Y.YOH7hTp.HYlBAmm6WBr83Ue1Kwk38a,2023-05-24T05:11:28Z,"By India Today Business Desk: After trading on the lower side for two consecutive days, precious metals showed mixed trends in the Indian markets today.
Gold is trading on the higher side of the Mulâ€¦ [+993 chars]",business,in
"{'id': None, 'name': 'The Indian Express'}",The Indian Express,Petrol pump worker drains out petrol from scooter after being paid with Rs 2000 note - The Indian Express,,https://indianexpress.com/article/trending/trending-in-india/petrol-pump-worker-drains-out-petrol-from-scooter-after-being-paid-with-rs-2000-note-8625743/,,2023-05-24T04:02:20Z,,business,in
"{'id': None, 'name': 'Livemint'}",Sharmila Bhadoria,Billionaire Anil Agarwal-led Vedanta signs a 5-yr-loan for $850 million with JPMorgan and Oaktree | Mint - Mint,"To tackle its debts, Vedanta signed a $850 million loan with JPMorgan and Oaktree. The tenure of the loan is five years",https://www.livemint.com/companies/news/loan-by-vedanta-jpmorgan-oaktree-850-million-dollar-loan-steel-price-april-quarter-loss-five-year-loan-11684898592467.html,https://www.livemint.com/lm-img/img/2023/05/24/600x338/vedanta_1670326627887_1684899170903.jpg,2023-05-24T03:44:31Z,"In a bid to tackle its soaring debt burden, Anil Aggarwal led Vedanta group, has raised an $850 million fund with JPMorgan and Oaktree, reported Bloomberg. The conglomerate has raised this fund afterâ€¦ [+1948 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Shivendra Kumar,"F&O Ban: Indiabulls Housing, Delta Corp under ban on Wednesday - The Economic Times",Indiabulls Housing Finance Company and Delta Corp are the two stocks under trade ban on May 23. The availability of banned stocks for trading in the cash market remains the same. An open interest of over 95% of the market-wide position limit places a stock inâ€¦,https://economictimes.indiatimes.com/markets/stocks/news/fo-ban-indiabulls-housing-delta-corp-under-ban-on-wednesday/articleshow/100462206.cms,"https://img.etimg.com/thumb/msid-100462196,width-1070,height-580,imgsize-765180,overlay-etmarkets/photo.jpg",2023-05-24T03:15:00Z,"Two stocks are under a ban for trade on Wednesday, May 23, viz. Indiabulls Housing Finance Company and Delta Corp. The banned stocks will be available for trading in the cash market.The Future &amp; â€¦ [+2595 chars]",business,in
"{'id': None, 'name': 'Moneycontrol'}",Moneycontrol News,"Market remains watchful but there is good news on ITC, NMDC and Biocon | Market Minutes - Moneycontrol","In this episode of Market Minutes, Asha Menon talks about global marketsâ€™ cautious waiting for talks in US to reach a resolution and why oil prices are inching up while gold is slipping. Also, Sanjay Manyal, Senior Research Analyst at ICICI Securities, sharesâ€¦",https://www.moneycontrol.com/news/podcast/market-remains-watchful-but-there-is-good-news-on-itc-nmdc-and-biocon-market-minutes-10648141.html,https://images.moneycontrol.com/static-mcnews/2023/05/market-minutes-1-6-770x433.jpeg,2023-05-24T03:12:55Z,,business,in
"{'id': None, 'name': 'Moneycontrol'}",Mrigank Dhaniwala,Modi at 9: Braving rough seas to gear up for $2-trillion export target - Moneycontrol,The country has met its most recent export target and aims to more than double outbound shipments in the next seven years.,https://www.moneycontrol.com/news/business/economy/modi-at-9-braving-rough-seas-to-gear-up-for-2-trillion-export-target-10646361.html,https://images.moneycontrol.com/static-mcnews/2023/04/pm_narendra_modi-sixteen_nine-770x433.png,2023-05-24T02:32:32Z,"The second term of Prime Minister Narendra Modis administration has navigated choppy waters on the trade front, from the pandemic which upended supply chains to tensions with China which led to a shaâ€¦ [+5174 chars]",business,in
"{'id': None, 'name': 'Zee Business'}",Shivani Tiwari,"SAIL Q4 results preview: Net profit likely to nearly halve, margin may shrink by 270 bps - Zee Business","SAIL Q4 results 2023,Â SAIL Q4 results 2023 date:Â According to Zee Business research, SAILâ€™s quarterly standalone net profit is estimated at Rs 1,244 crore â€” which translates to a fall of 48.6 per cent on a year-on-year basis.",https://www.zeebiz.com/companies/news-sail-dividend-q4-results-preview-profit-revenue-margin-ebitda-per-tone-share-price-bse-nse-steel-stocks-236695,https://cdn.zeebiz.com/sites/default/files/2023/05/24/243803-sail-results-2023.jpg,2023-05-24T02:27:37Z,"SAIL Q4 results 2023,Â SAIL Q4 results 2023 date,Â SAIL Q4 results 2023 expectations:Â Steel Authority of India Ltd (SAIL) is all set to report its financial results on May 25, Thursday for the quarter â€¦ [+1288 chars]",business,in
